Id	SkillId	Level	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	SubSkillId[1]	SubSkillId[2]	SubSkillId[3]	SubSkillId[4]	SubSkillId[5]	SubSkillId[6]	SubSkillId[7]	SubSkillId[8]	SubSkillId[9]	SubSkillId[10]	SubSkillId[11]	SubSkillId[12]	SubSkillId[13]	SubSkillId[14]	SubSkillId[15]	SubSkillId[16]	SubSkillId[17]	SubSkillId[18]	SubSkillId[19]	SubSkillId[20]	SubSkillId[21]	SubSkillId[22]	SubSkillId[23]	SubSkillId[24]	SubSkillId[25]	SubSkillId[26]	SubSkillId[27]	SubSkillId[28]	SubSkillId[29]	SubSkillId[30]	SubMagicId[1]	SubMagicId[2]	SubMagicId[3]	SubMagicId[4]	SubMagicId[5]	SubMagicId[6]	SubMagicId[7]	SubMagicId[8]	SubMagicId[9]	SubMagicId[10]	SubMagicId[11]	SubMagicId[12]	SubMagicId[13]	SubMagicId[14]	SubMagicId[15]	SubMagicId[16]	SubMagicId[17]	SubMagicId[18]	SubMagicId[19]	SubMagicId[20]	SubMagicId[21]	SubMagicId[22]	SubMagicId[23]	SubMagicId[24]	SubMagicId[25]	SubMagicId[26]	SubMagicId[27]	SubMagicId[28]	SubMagicId[29]	SubMagicId[30]	Ability	ResonanceAbility	PlusAbility	SubSkillId[31]	SubSkillId[32]	SubSkillId[33]	SubSkillId[34]	SubSkillId[35]	SubSkillId[36]	SubSkillId[37]	SubSkillId[38]	SubSkillId[39]	SubSkillId[40]	SubSkillId[41]	SubSkillId[42]	SubSkillId[43]	SubSkillId[44]	SubSkillId[45]	SubSkillId[46]	SubSkillId[47]	SubSkillId[48]	SubSkillId[49]	SubSkillId[50]	SubSkillId[51]	SubSkillId[52]	SubSkillId[53]	SubMagicId[31]	SubMagicId[32]	SubMagicId[33]	SubMagicId[34]	SubMagicId[35]	SubMagicId[36]	SubMagicId[37]	SubMagicId[38]	SubMagicId[39]	SubMagicId[40]	SubMagicId[41]	SubMagicId[42]	SubMagicId[43]	SubMagicId[44]	SubMagicId[45]	SubMagicId[46]	SubMagicId[47]	SubMagicId[48]	SubMagicId[49]	SubMagicId[50]	SubMagicId[51]	SubMagicId[52]	SubMagicId[53]	SubMagicId[54]	SubMagicId[55]	SubMagicId[56]	SubMagicId[57]	SubMagicId[58]	SubMagicId[59]	SubMagicId[60]	SubMagicId[61]	SubMagicId[62]	SubMagicId[63]	SubMagicId[64]	SubMagicId[65]	SubMagicId[66]	SubMagicId[67]	SubMagicId[68]	SubMagicId[69]	SubMagicId[70]	SubMagicId[71]	SubMagicId[72]	SubMagicId[73]	SubMagicId[74]	SubMagicId[75]	SubMagicId[76]	SubMagicId[77]	SubMagicId[78]	SubMagicId[79]	SubMagicId[80]	SubMagicId[81]	SubMagicId[82]	SubMagicId[83]	SubMagicId[84]	SubMagicId[85]	SubMagicId[86]	SubMagicId[87]	SubMagicId[88]	SubMagicId[89]	SubMagicId[90]	SubMagicId[91]	SubMagicId[92]	SubMagicId[93]	SubMagicId[94]	SubMagicId[95]	SubMagicId[96]	SubMagicId[97]	SubMagicId[98]	SubMagicId[99]	SubMagicId[100]	SubMagicId[101]	SubMagicId[102]	SubMagicId[103]	SubMagicId[104]	SubMagicId[105]	SubMagicId[106]	SubMagicId[107]	SubMagicId[108]	SubMagicId[109]	SubMagicId[110]	SubMagicId[111]	SubMagicId[112]	SubMagicId[113]	SubMagicId[114]	SubMagicId[115]	SubMagicId[116]	SubMagicId[117]	SubMagicId[118]	SubMagicId[119]	SubMagicId[120]	SubMagicId[121]	SubMagicId[122]	SubMagicId[123]	SubMagicId[124]	SubMagicId[125]	SubMagicId[126]
16756	117401	21					111862	111863	111864																												111870	111871	111872	111873																											120																																																																																																																									
16757	117401	22					111862	111863	111864																												111870	111871	111872	111873																											125																																																																																																																									
16758	117401	23					111862	111863	111864																												111870	111871	111872	111873																											130																																																																																																																									
16759	117401	24					111862	111863	111864																												111870	111871	111872	111873																											135																																																																																																																									
16760	117401	25					111862	111863	111864																												111870	111871	111872	111873																											140																																																																																																																									
16761	117401	26					111862	111863	111864																												111870	111871	111872	111873																											145																																																																																																																									
16762	117401	27					111862	111863	111864																												111870	111871	111872	111873																											150																																																																																																																									
16763	117401	28					111862	111863	111864																												111870	111871	111872	111873																											155																																																																																																																									
16764	117401	29					111862	111863	111864																												111870	111871	111872	111873																											160																																																																																																																									
16765	117401	30					111862	111863	111864																												111870	111871	111872	111873																											165																																																																																																																									
16766	117401	31					111862	111863	111864																												111870	111871	111872	111873																											170																																																																																																																									
16767	117401	32					111862	111863	111864																												111870	111871	111872	111873																											175																																																																																																																									
16768	117401	33					111862	111863	111864																												111870	111871	111872	111873																											180																																																																																																																									
16769	117401	34					111862	111863	111864																												111870	111871	111872	111873																											185																																																																																																																									
16770	117401	35					111862	111863	111864																												111870	111871	111872	111873																											190																																																																																																																									
16771	117411	1					111849	111850	111851																												111874	111875	111876	111877																												25	25																																																																																																																							
16772	117411	2					111849	111850	111851																												111874	111875	111876	111877																											5	50	50																																																																																																																							
16773	117411	3					111849	111850	111851																												111874	111875	111876	111877																											10	75	75																																																																																																																							
16774	117411	4					111849	111850	111851																												111874	111875	111876	111877																											15	100	100																																																																																																																							
16775	117411	5					111849	111850	111851																												111874	111875	111876	111877																											20	125	125																																																																																																																							
16776	117411	6					111849	111850	111851																												111874	111875	111876	111877																											25	150	150																																																																																																																							
16777	117411	7					111849	111850	111851																												111874	111875	111876	111877																											30	175	175																																																																																																																							
16778	117411	8					111849	111850	111851																												111874	111875	111876	111877																											35	200	200																																																																																																																							
16779	117411	9					111849	111850	111851																												111874	111875	111876	111877																											40	225	225																																																																																																																							
16780	117411	10					111849	111850	111851																												111874	111875	111876	111877																											45	250	250																																																																																																																							
16781	117411	11					111849	111850	111851																												111874	111875	111876	111877																											52	275	275																																																																																																																							
16782	117411	12					111849	111850	111851																												111874	111875	111876	111877																											60	300	300																																																																																																																							
16783	117411	13					111849	111850	111851																												111874	111875	111876	111877																											67																																																																																																																									
16784	117411	14					111849	111850	111851																												111874	111875	111876	111877																											75																																																																																																																									
16785	117411	15					111849	111850	111851																												111874	111875	111876	111877																											82																																																																																																																									
16786	117411	16					111849	111850	111851																												111874	111875	111876	111877																											90																																																																																																																									
16787	117411	17					111849	111850	111851																												111874	111875	111876	111877																											97																																																																																																																									
16788	117411	18					111849	111850	111851																												111874	111875	111876	111877																											105																																																																																																																									
16789	117411	19					111849	111850	111851																												111874	111875	111876	111877																											110																																																																																																																									
16790	117411	20					111849	111850	111851																												111874	111875	111876	111877																											115																																																																																																																									
16791	117411	21					111849	111850	111851																												111874	111875	111876	111877																											120																																																																																																																									
16792	117411	22					111849	111850	111851																												111874	111875	111876	111877																											125																																																																																																																									
16793	117411	23					111849	111850	111851																												111874	111875	111876	111877																											130																																																																																																																									
16794	117411	24					111849	111850	111851																												111874	111875	111876	111877																											135																																																																																																																									
16795	117411	25					111849	111850	111851																												111874	111875	111876	111877																											140																																																																																																																									
16796	117411	26					111849	111850	111851																												111874	111875	111876	111877																											145																																																																																																																									
16797	117411	27					111849	111850	111851																												111874	111875	111876	111877																											150																																																																																																																									
16798	117411	28					111849	111850	111851																												111874	111875	111876	111877																											155																																																																																																																									
16799	117411	29					111849	111850	111851																												111874	111875	111876	111877																											160																																																																																																																									
16800	117411	30					111849	111850	111851																												111874	111875	111876	111877																											165																																																																																																																									
16801	117411	31					111849	111850	111851																												111874	111875	111876	111877																											170																																																																																																																									
16802	117411	32					111849	111850	111851																												111874	111875	111876	111877																											175																																																																																																																									
16803	117411	33					111849	111850	111851																												111874	111875	111876	111877																											180																																																																																																																									
16804	117411	34					111849	111850	111851																												111874	111875	111876	111877																											185																																																																																																																									
16805	117411	35					111849	111850	111851																												111874	111875	111876	111877																											190																																																																																																																									
16806	117406	1					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																								25	25																																																																																																																							
16807	117406	2					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							5	50	50																																																																																																																							
16808	117406	3					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							10	75	75																																																																																																																							
16809	117406	4					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							15	100	100																																																																																																																							
16810	117406	5					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							20	125	125																																																																																																																							
16811	117406	6					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							25	150	150																																																																																																																							
16812	117406	7					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							30	175	175																																																																																																																							
16813	117406	8					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							35	200	200																																																																																																																							
16814	117406	9					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							40	225	225																																																																																																																							
16815	117406	10					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							45	250	250																																																																																																																							
16816	117406	11					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							52	275	275																																																																																																																							
16817	117406	12					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							60	300	300																																																																																																																							
16818	117406	13					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							67																																																																																																																									
16819	117406	14					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							75																																																																																																																									
16820	117406	15					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							82																																																																																																																									
16821	117406	16					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							90																																																																																																																									
16822	117406	17					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							97																																																																																																																									
16823	117406	18					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							105																																																																																																																									
16824	117406	19					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							110																																																																																																																									
16825	117406	20					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							115																																																																																																																									
16826	117406	21					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							120																																																																																																																									
16827	117406	22					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							125																																																																																																																									
16828	117406	23					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							130																																																																																																																									
16829	117406	24					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							135																																																																																																																									
16830	117406	25					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							140																																																																																																																									
16831	117406	26					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							145																																																																																																																									
16832	117406	27					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							150																																																																																																																									
16833	117406	28					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							155																																																																																																																									
16834	117406	29					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							160																																																																																																																									
16835	117406	30					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							165																																																																																																																									
16836	117406	31					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							170																																																																																																																									
16837	117406	32					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							175																																																																																																																									
16838	117406	33					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							180																																																																																																																									
16839	117406	34					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							185																																																																																																																									
16840	117406	35					111810	111811	111812	111824	111825	111826	111820																								111878	111879	111880	111881	111882	111883	111884	111885																							190																																																																																																																									
16841	117416	1					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892													25	25																																																																																																																							
16842	117416	2					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												5	50	50																																																																																																																							
16843	117416	3					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												10	75	75																																																																																																																							
16844	117416	4					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												15	100	100																																																																																																																							
16845	117416	5					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												20	125	125																																																																																																																							
16846	117416	6					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												25	150	150																																																																																																																							
16847	117416	7					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												30	175	175																																																																																																																							
16848	117416	8					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												35	200	200																																																																																																																							
16849	117416	9					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												40	225	225																																																																																																																							
16850	117416	10					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												45	250	250																																																																																																																							
16851	117416	11					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												52	275	275																																																																																																																							
16852	117416	12					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												60	300	300																																																																																																																							
16853	117416	13					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												67																																																																																																																									
16854	117416	14					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												75																																																																																																																									
16855	117416	15					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												82																																																																																																																									
16856	117416	16					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												90																																																																																																																									
16857	117416	17					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												97																																																																																																																									
16858	117416	18					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												105																																																																																																																									
16859	117416	19					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												110																																																																																																																									
16860	117416	20					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												115																																																																																																																									
16861	117416	21					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												120																																																																																																																									
16862	117416	22					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												125																																																																																																																									
16863	117416	23					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												130																																																																																																																									
16864	117416	24					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												135																																																																																																																									
16865	117416	25					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												140																																																																																																																									
16866	117416	26					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												145																																																																																																																									
16867	117416	27					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												150																																																																																																																									
16868	117416	28					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												155																																																																																																																									
16869	117416	29					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												160																																																																																																																									
16870	117416	30					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												165																																																																																																																									
16871	117416	31					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												170																																																																																																																									
16872	117416	32					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												175																																																																																																																									
16873	117416	33					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												180																																																																																																																									
16874	117416	34					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												185																																																																																																																									
16875	117416	35					111801	111802	111803	111804	111805	111806	111853	111854	111861	111855	111857	111881	111858	111830	111831	111832	111833	111834	111835	111837	111838	111839	111840	111841	111842						111854	111855	111856	111857	111858	111864	111865	111866	111867	111868	111869	161823	111886	111887	111888	111889	111890	111891	111892												190																																																																																																																									
16876	117417	1					111816	111836	111859																												181805	181806	111896	111897																												25	25																																																																																																																							
16877	117417	2					111816	111836	111859																												181805	181806	111896	111897																											5	50	50																																																																																																																							
16878	117417	3					111816	111836	111859																												181805	181806	111896	111897																											10	75	75																																																																																																																							
16879	117417	4					111816	111836	111859																												181805	181806	111896	111897																											15	100	100																																																																																																																							
16880	117417	5					111816	111836	111859																												181805	181806	111896	111897																											20	125	125																																																																																																																							
16881	117417	6					111816	111836	111859																												181805	181806	111896	111897																											25	150	150																																																																																																																							
16882	117417	7					111816	111836	111859																												181805	181806	111896	111897																											30	175	175																																																																																																																							
16883	117417	8					111816	111836	111859																												181805	181806	111896	111897																											35	200	200																																																																																																																							
16884	117417	9					111816	111836	111859																												181805	181806	111896	111897																											40	225	225																																																																																																																							
16885	117417	10					111816	111836	111859																												181805	181806	111896	111897																											45	250	250																																																																																																																							
16886	117417	11					111816	111836	111859																												181805	181806	111896	111897																											52	275	275																																																																																																																							
16887	117417	12					111816	111836	111859																												181805	181806	111896	111897																											60	300	300																																																																																																																							
16888	117417	13					111816	111836	111859																												181805	181806	111896	111897																											67																																																																																																																									
16889	117417	14					111816	111836	111859																												181805	181806	111896	111897																											75																																																																																																																									
16890	117417	15					111816	111836	111859																												181805	181806	111896	111897																											82																																																																																																																									
16891	117417	16					111816	111836	111859																												181805	181806	111896	111897																											90																																																																																																																									
16892	117417	17					111816	111836	111859																												181805	181806	111896	111897																											97																																																																																																																									
16893	117417	18					111816	111836	111859																												181805	181806	111896	111897																											105																																																																																																																									
16894	117417	19					111816	111836	111859																												181805	181806	111896	111897																											110																																																																																																																									
16895	117417	20					111816	111836	111859																												181805	181806	111896	111897																											115																																																																																																																									
16896	117417	21					111816	111836	111859																												181805	181806	111896	111897																											120																																																																																																																									
16897	117417	22					111816	111836	111859																												181805	181806	111896	111897																											125																																																																																																																									
16898	117417	23					111816	111836	111859																												181805	181806	111896	111897																											130																																																																																																																									
16899	117417	24					111816	111836	111859																												181805	181806	111896	111897																											135																																																																																																																									
