Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
6870	115217	6	60106			2	7000
6871	115217	7	60107			2	8000
6872	115217	8	60108			2	9000
6873	115217	9	60109			2	10000
6874	115217	10	60110			3	12000
6875	115217	11	60111			3	14000
6876	115217	12	60112			3	16000
6877	115217	13	60113			3	18000
6878	115217	14	60114			3	20000
6879	115217	15	60115			5	22000
6880	115217	16	60116			5	24000
6881	115217	17	60117			5	26000
6882	115217	18					
6883	115218	1	60501			1	2000
6884	115218	2	60502			1	3000
6885	115218	3	60503			1	4000
6886	115218	4	60504			1	5000
6887	115218	5	60505			2	6000
6888	115218	6	60506			2	7000
6889	115218	7	60507			2	8000
6890	115218	8	60508			2	9000
6891	115218	9	60509			2	10000
6892	115218	10	60510			3	12000
6893	115218	11	60511			3	14000
6894	115218	12	60512			3	16000
6895	115218	13	60513			3	18000
6896	115218	14	60514			3	20000
6897	115218	15	60515			5	22000
6898	115218	16	60516			5	24000
6899	115218	17	60517			5	26000
6900	115218	18					
6901	115221	1	60201			1	2000
6902	115221	2	60202			1	3000
6903	115221	3	60203			1	4000
6904	115221	4	60204			1	5000
6905	115221	5	60205			2	6000
6906	115221	6	60206			2	7000
6907	115221	7	60207			2	8000
6908	115221	8	60208			2	9000
6909	115221	9	60209			2	10000
6910	115221	10	60210			3	12000
6911	115221	11	60211			3	14000
6912	115221	12	60212			3	16000
6913	115221	13	60213			3	18000
6914	115221	14	60214			3	20000
6915	115221	15	60215			5	22000
6916	115221	16	60216			5	24000
6917	115221	17	60217			5	26000
6918	115221	18					
6919	115222	0	61002			3	25000
6920	115222	1	61002			3	25000
6921	115223	1	60301	61301		1	2000
6922	115223	2	60302	61302		1	3000
6923	115223	3	60303	61303		1	4000
6924	115223	4	60304	61304		1	5000
6925	115223	5	60305	61305		2	6000
6926	115223	6	60306	61306		2	7000
6927	115223	7	60307	61307		2	8000
6928	115223	8	60308	61308		2	9000
6929	115223	9	60309	61309		2	10000
6930	115223	10	60310	61310		3	12000
6931	115223	11	60311	61311		3	14000
6932	115223	12	60312	61312		3	16000
6933	115223	13	60313	61313		3	18000
6934	115223	14	60314	61314		3	20000
6935	115223	15	60315	61315		5	22000
6936	115223	16	60316	61316		5	24000
6937	115223	17	60317	61317		5	26000
6938	115223	18					
6939	115224	0	61010			5	50000
6940	115224	1	61010			5	50000
6941	115225	0	61011			7	75000
6942	115225	1	61011			7	75000
6943	115226	0	61012			10	100000
6944	115226	1	61012			10	100000
6945	115227	0	60423				
6946	115227	1	60423				
6947	116201	1	60001			1	2000
6948	116201	2	60002			1	3000
6949	116201	3	60003			1	4000
6950	116201	4	60004			1	5000
6951	116201	5	60005			2	6000
6952	116201	6	60006			2	7000
6953	116201	7	60007			2	8000
6954	116201	8	60008			2	9000
6955	116201	9	60009			2	10000
6956	116201	10	60010			3	12000
6957	116201	11	60011			3	14000
6958	116201	12	60012			3	16000
6959	116201	13	60013			3	18000
6960	116201	14	60014			3	20000
6961	116201	15	60015			5	22000
6962	116201	16	60016			5	24000
6963	116201	17	60017			5	26000
6964	116201	18					
6965	116206	1	60101			1	2000
6966	116206	2	60102			1	3000
6967	116206	3	60103			1	4000
6968	116206	4	60104			1	5000
6969	116206	5	60105			2	6000
6970	116206	6	60106			2	7000
6971	116206	7	60107			2	8000
6972	116206	8	60108			2	9000
6973	116206	9	60109			2	10000
6974	116206	10	60110			3	12000
6975	116206	11	60111			3	14000
6976	116206	12	60112			3	16000
6977	116206	13	60113			3	18000
6978	116206	14	60114			3	20000
6979	116206	15	60115			5	22000
6980	116206	16	60116			5	24000
6981	116206	17	60117			5	26000
6982	116206	18					
6983	116211	1	60201			1	2000
6984	116211	2	60202			1	3000
6985	116211	3	60203			1	4000
6986	116211	4	60204			1	5000
6987	116211	5	60205			2	6000
6988	116211	6	60206			2	7000
6989	116211	7	60207			2	8000
6990	116211	8	60208			2	9000
6991	116211	9	60209			2	10000
6992	116211	10	60210			3	12000
6993	116211	11	60211			3	14000
6994	116211	12	60212			3	16000
6995	116211	13	60213			3	18000
6996	116211	14	60214			3	20000
6997	116211	15	60215			5	22000
6998	116211	16	60216			5	24000
6999	116211	17	60217			5	26000
7000	116211	18					
7001	116216	1	60001			1	2000
7002	116216	2	60002			1	3000
7003	116216	3	60003			1	4000
7004	116216	4	60004			1	5000
7005	116216	5	60005			2	6000
7006	116216	6	60006			2	7000
7007	116216	7	60007			2	8000
7008	116216	8	60008			2	9000
7009	116216	9	60009			2	10000
7010	116216	10	60010			3	12000
7011	116216	11	60011			3	14000
7012	116216	12	60012			3	16000
7013	116216	13	60013			3	18000
7014	116216	14	60014			3	20000
7015	116216	15	60015			5	22000
7016	116216	16	60016			5	24000
7017	116216	17	60017			5	26000
7018	116216	18					
7019	116217	1	60101			1	2000
7020	116217	2	60102			1	3000
7021	116217	3	60103			1	4000
7022	116217	4	60104			1	5000
7023	116217	5	60105			2	6000
7024	116217	6	60106			2	7000
7025	116217	7	60107			2	8000
7026	116217	8	60108			2	9000
7027	116217	9	60109			2	10000
7028	116217	10	60110			3	12000
7029	116217	11	60111			3	14000
7030	116217	12	60112			3	16000
7031	116217	13	60113			3	18000
7032	116217	14	60114			3	20000
7033	116217	15	60115			5	22000
7034	116217	16	60116			5	24000
7035	116217	17	60117			5	26000
7036	116217	18					
7037	116218	1	60501			1	2000
7038	116218	2	60502			1	3000
7039	116218	3	60503			1	4000
7040	116218	4	60504			1	5000
7041	116218	5	60505			2	6000
7042	116218	6	60506			2	7000
7043	116218	7	60507			2	8000
7044	116218	8	60508			2	9000
7045	116218	9	60509			2	10000
7046	116218	10	60510			3	12000
7047	116218	11	60511			3	14000
7048	116218	12	60512			3	16000
7049	116218	13	60513			3	18000
7050	116218	14	60514			3	20000
7051	116218	15	60515			5	22000
7052	116218	16	60516			5	24000
7053	116218	17	60517			5	26000
7054	116218	18					
7055	116221	1	60201			1	2000
7056	116221	2	60202			1	3000
7057	116221	3	60203			1	4000
7058	116221	4	60204			1	5000
7059	116221	5	60205			2	6000
7060	116221	6	60206			2	7000
7061	116221	7	60207			2	8000
7062	116221	8	60208			2	9000
7063	116221	9	60209			2	10000
7064	116221	10	60210			3	12000
7065	116221	11	60211			3	14000
7066	116221	12	60212			3	16000
7067	116221	13	60213			3	18000
7068	116221	14	60214			3	20000
7069	116221	15	60215			5	22000
7070	116221	16	60216			5	24000
7071	116221	17	60217			5	26000
7072	116221	18					
7073	116222	0	61002			3	25000
7074	116222	1	61002			3	25000
7075	116223	1	60301	61301		1	2000
7076	116223	2	60302	61302		1	3000
7077	116223	3	60303	61303		1	4000
7078	116223	4	60304	61304		1	5000
7079	116223	5	60305	61305		2	6000
7080	116223	6	60306	61306		2	7000
7081	116223	7	60307	61307		2	8000
7082	116223	8	60308	61308		2	9000
7083	116223	9	60309	61309		2	10000
7084	116223	10	60310	61310		3	12000
7085	116223	11	60311	61311		3	14000
7086	116223	12	60312	61312		3	16000
7087	116223	13	60313	61313		3	18000
7088	116223	14	60314	61314		3	20000
7089	116223	15	60315	61315		5	22000
7090	116223	16	60316	61316		5	24000
7091	116223	17	60317	61317		5	26000
7092	116223	18					
7093	116224	0	61004			5	50000
7094	116224	1	61004			5	50000
7095	116225	0	61005			7	75000
7096	116225	1	61005			7	75000
7097	116226	0	61006			10	100000
7098	116226	1	61006			10	100000
7099	116227	0	60426				
7100	116227	1	60426				
7101	117301	1	60001			1	2000
7102	117301	2	60002			1	3000
7103	117301	3	60003			1	4000
7104	117301	4	60004			1	5000
7105	117301	5	60005			2	6000
7106	117301	6	60006			2	7000
7107	117301	7	60007			2	8000
7108	117301	8	60008			2	9000
7109	117301	9	60009			2	10000
7110	117301	10	60010			3	12000
7111	117301	11	60011			3	14000
7112	117301	12	60012			3	16000
7113	117301	13	60013			3	18000
7114	117301	14	60014			3	20000
7115	117301	15	60015			5	22000
7116	117301	16	60016			5	24000
7117	117301	17	60017			5	26000
7118	117301	18					
7119	117306	1	60101			1	2000
7120	117306	2	60102			1	3000
7121	117306	3	60103			1	4000
7122	117306	4	60104			1	5000
7123	117306	5	60105			2	6000
7124	117306	6	60106			2	7000
7125	117306	7	60107			2	8000
7126	117306	8	60108			2	9000
7127	117306	9	60109			2	10000
7128	117306	10	60110			3	12000
7129	117306	11	60111			3	14000
7130	117306	12	60112			3	16000
7131	117306	13	60113			3	18000
7132	117306	14	60114			3	20000
7133	117306	15	60115			5	22000
7134	117306	16	60116			5	24000
7135	117306	17	60117			5	26000
7136	117306	18					
7137	117311	1	60201			1	2000
7138	117311	2	60202			1	3000
7139	117311	3	60203			1	4000
7140	117311	4	60204			1	5000
7141	117311	5	60205			2	6000
7142	117311	6	60206			2	7000
7143	117311	7	60207			2	8000
7144	117311	8	60208			2	9000
7145	117311	9	60209			2	10000
7146	117311	10	60210			3	12000
7147	117311	11	60211			3	14000
7148	117311	12	60212			3	16000
7149	117311	13	60213			3	18000
7150	117311	14	60214			3	20000
7151	117311	15	60215			5	22000
7152	117311	16	60216			5	24000
7153	117311	17	60217			5	26000
7154	117311	18					
7155	117316	1	60001			1	2000
7156	117316	2	60002			1	3000
7157	117316	3	60003			1	4000
7158	117316	4	60004			1	5000
7159	117316	5	60005			2	6000
7160	117316	6	60006			2	7000
7161	117316	7	60007			2	8000
7162	117316	8	60008			2	9000
7163	117316	9	60009			2	10000
7164	117316	10	60010			3	12000
7165	117316	11	60011			3	14000
7166	117316	12	60012			3	16000
7167	117316	13	60013			3	18000
7168	117316	14	60014			3	20000
7169	117316	15	60015			5	22000
7170	117316	16	60016			5	24000
7171	117316	17	60017			5	26000
7172	117316	18					
7173	117317	1	60101			1	2000
7174	117317	2	60102			1	3000
7175	117317	3	60103			1	4000
7176	117317	4	60104			1	5000
7177	117317	5	60105			2	6000
7178	117317	6	60106			2	7000
7179	117317	7	60107			2	8000
7180	117317	8	60108			2	9000
7181	117317	9	60109			2	10000
7182	117317	10	60110			3	12000
7183	117317	11	60111			3	14000
7184	117317	12	60112			3	16000
7185	117317	13	60113			3	18000
7186	117317	14	60114			3	20000
7187	117317	15	60115			5	22000
7188	117317	16	60116			5	24000
7189	117317	17	60117			5	26000
7190	117317	18					
7191	117318	1	60501			1	2000
7192	117318	2	60502			1	3000
7193	117318	3	60503			1	4000
7194	117318	4	60504			1	5000
7195	117318	5	60505			2	6000
7196	117318	6	60506			2	7000
7197	117318	7	60507			2	8000
7198	117318	8	60508			2	9000
7199	117318	9	60509			2	10000
7200	117318	10	60510			3	12000
7201	117318	11	60511			3	14000
7202	117318	12	60512			3	16000
7203	117318	13	60513			3	18000
7204	117318	14	60514			3	20000
7205	117318	15	60515			5	22000
7206	117318	16	60516			5	24000
7207	117318	17	60517			5	26000
7208	117318	18					
7209	117321	1	60201			1	2000
7210	117321	2	60202			1	3000
7211	117321	3	60203			1	4000
7212	117321	4	60204			1	5000
7213	117321	5	60205			2	6000
7214	117321	6	60206			2	7000
7215	117321	7	60207			2	8000
7216	117321	8	60208			2	9000
7217	117321	9	60209			2	10000
7218	117321	10	60210			3	12000
7219	117321	11	60211			3	14000
7220	117321	12	60212			3	16000
7221	117321	13	60213			3	18000
7222	117321	14	60214			3	20000
7223	117321	15	60215			5	22000
7224	117321	16	60216			5	24000
7225	117321	17	60217			5	26000
7226	117321	18					
7227	117322	0	61002			3	25000
7228	117322	1	61002			3	25000
7229	117323	1	60301	61301		1	2000
7230	117323	2	60302	61302		1	3000
7231	117323	3	60303	61303		1	4000
7232	117323	4	60304	61304		1	5000
7233	117323	5	60305	61305		2	6000
7234	117323	6	60306	61306		2	7000
7235	117323	7	60307	61307		2	8000
7236	117323	8	60308	61308		2	9000
7237	117323	9	60309	61309		2	10000
7238	117323	10	60310	61310		3	12000
7239	117323	11	60311	61311		3	14000
7240	117323	12	60312	61312		3	16000
7241	117323	13	60313	61313		3	18000
7242	117323	14	60314	61314		3	20000
7243	117323	15	60315	61315		5	22000
7244	117323	16	60316	61316		5	24000
7245	117323	17	60317	61317		5	26000
7246	117323	18					
7247	117324	0	61004			5	50000
7248	117324	1	61004			5	50000
7249	117325	0	61005			7	75000
7250	117325	1	61005			7	75000
7251	117326	0	61006			10	100000
7252	117326	1	61006			10	100000
7253	117327	0	60427				
7254	117327	1	60427				
7255	117401	1	60001			1	2000
7256	117401	2	60002			1	3000
7257	117401	3	60003			1	4000
7258	117401	4	60004			1	5000
7259	117401	5	60005			2	6000
7260	117401	6	60006			2	7000
7261	117401	7	60007			2	8000
7262	117401	8	60008			2	9000
7263	117401	9	60009			2	10000
7264	117401	10	60010			3	12000
7265	117401	11	60011			3	14000
7266	117401	12	60012			3	16000
7267	117401	13	60013			3	18000
7268	117401	14	60014			3	20000
7269	117401	15	60015			5	22000
7270	117401	16	60016			5	24000
7271	117401	17	60017			5	26000
7272	117401	18					
7273	117406	1	60101			1	2000
7274	117406	2	60102			1	3000
7275	117406	3	60103			1	4000
7276	117406	4	60104			1	5000
7277	117406	5	60105			2	6000
7278	117406	6	60106			2	7000
7279	117406	7	60107			2	8000
7280	117406	8	60108			2	9000
7281	117406	9	60109			2	10000
7282	117406	10	60110			3	12000
7283	117406	11	60111			3	14000
7284	117406	12	60112			3	16000
7285	117406	13	60113			3	18000
7286	117406	14	60114			3	20000
7287	117406	15	60115			5	22000
7288	117406	16	60116			5	24000
7289	117406	17	60117			5	26000
7290	117406	18					
7291	117411	1	60201			1	2000
7292	117411	2	60202			1	3000
7293	117411	3	60203			1	4000
7294	117411	4	60204			1	5000
7295	117411	5	60205			2	6000
7296	117411	6	60206			2	7000
7297	117411	7	60207			2	8000
7298	117411	8	60208			2	9000
7299	117411	9	60209			2	10000
7300	117411	10	60210			3	12000
7301	117411	11	60211			3	14000
7302	117411	12	60212			3	16000
7303	117411	13	60213			3	18000
7304	117411	14	60214			3	20000
7305	117411	15	60215			5	22000
7306	117411	16	60216			5	24000
7307	117411	17	60217			5	26000
7308	117411	18					
7309	117416	1	60001			1	2000
7310	117416	2	60002			1	3000
7311	117416	3	60003			1	4000
7312	117416	4	60004			1	5000
7313	117416	5	60005			2	6000
7314	117416	6	60006			2	7000
7315	117416	7	60007			2	8000
7316	117416	8	60008			2	9000
7317	117416	9	60009			2	10000
7318	117416	10	60010			3	12000
7319	117416	11	60011			3	14000
7320	117416	12	60012			3	16000
7321	117416	13	60013			3	18000
7322	117416	14	60014			3	20000
7323	117416	15	60015			5	22000
7324	117416	16	60016			5	24000
7325	117416	17	60017			5	26000
7326	117416	18					
7327	117417	1	60101			1	2000
7328	117417	2	60102			1	3000
7329	117417	3	60103			1	4000
7330	117417	4	60104			1	5000
7331	117417	5	60105			2	6000
7332	117417	6	60106			2	7000
7333	117417	7	60107			2	8000
7334	117417	8	60108			2	9000
7335	117417	9	60109			2	10000
7336	117417	10	60110			3	12000
7337	117417	11	60111			3	14000
7338	117417	12	60112			3	16000
7339	117417	13	60113			3	18000
7340	117417	14	60114			3	20000
7341	117417	15	60115			5	22000
7342	117417	16	60116			5	24000
7343	117417	17	60117			5	26000
7344	117417	18					
7345	117418	1	60501			1	2000
7346	117418	2	60502			1	3000
7347	117418	3	60503			1	4000
7348	117418	4	60504			1	5000
7349	117418	5	60505			2	6000
7350	117418	6	60506			2	7000
7351	117418	7	60507			2	8000
7352	117418	8	60508			2	9000
7353	117418	9	60509			2	10000
7354	117418	10	60510			3	12000
7355	117418	11	60511			3	14000
7356	117418	12	60512			3	16000
7357	117418	13	60513			3	18000
7358	117418	14	60514			3	20000
7359	117418	15	60515			5	22000
7360	117418	16	60516			5	24000
7361	117418	17	60517			5	26000
7362	117418	18					
7363	117421	1	60201			1	2000
7364	117421	2	60202			1	3000
7365	117421	3	60203			1	4000
7366	117421	4	60204			1	5000
7367	117421	5	60205			2	6000
7368	117421	6	60206			2	7000
7369	117421	7	60207			2	8000
7370	117421	8	60208			2	9000
7371	117421	9	60209			2	10000
7372	117421	10	60210			3	12000
7373	117421	11	60211			3	14000
7374	117421	12	60212			3	16000
7375	117421	13	60213			3	18000
7376	117421	14	60214			3	20000
7377	117421	15	60215			5	22000
7378	117421	16	60216			5	24000
7379	117421	17	60217			5	26000
7380	117421	18					
7381	117422	0	61002			3	25000
7382	117422	1	61002			3	25000
7383	117423	1	60301	61301		1	2000
7384	117423	2	60302	61302		1	3000
7385	117423	3	60303	61303		1	4000
7386	117423	4	60304	61304		1	5000
7387	117423	5	60305	61305		2	6000
7388	117423	6	60306	61306		2	7000
7389	117423	7	60307	61307		2	8000
7390	117423	8	60308	61308		2	9000
7391	117423	9	60309	61309		2	10000
7392	117423	10	60310	61310		3	12000
7393	117423	11	60311	61311		3	14000
7394	117423	12	60312	61312		3	16000
7395	117423	13	60313	61313		3	18000
7396	117423	14	60314	61314		3	20000
7397	117423	15	60315	61315		5	22000
7398	117423	16	60316	61316		5	24000
7399	117423	17	60317	61317		5	26000
7400	117423	18					
7401	117424	0	62004			2	20000
7402	117424	1	62005			3	30000
7403	117424	2	62005			5	50000
7404	117425	0	62006			3	35000
7405	117425	1	62007			4	40000
7406	117425	2	62007			7	75000
7407	117426	0	62008			3	30000
7408	117426	1	62009			3	30000
7409	117426	2	62010			4	40000
7410	117426	3	62010			10	100000
7411	117427	0	60458				
7412	117427	1	60458				
7413	118301	1	60001			1	2000
7414	118301	2	60002			1	3000
7415	118301	3	60003			1	4000
7416	118301	4	60004			1	5000
7417	118301	5	60005			2	6000
7418	118301	6	60006			2	7000
7419	118301	7	60007			2	8000
7420	118301	8	60008			2	9000
7421	118301	9	60009			2	10000
7422	118301	10	60010			3	12000
7423	118301	11	60011			3	14000
7424	118301	12	60012			3	16000
7425	118301	13	60013			3	18000
7426	118301	14	60014			3	20000
7427	118301	15	60015			5	22000
7428	118301	16	60016			5	24000
7429	118301	17	60017			5	26000
7430	118301	18					
7431	118306	1	60101			1	2000
7432	118306	2	60102			1	3000
7433	118306	3	60103			1	4000
7434	118306	4	60104			1	5000
7435	118306	5	60105			2	6000
7436	118306	6	60106			2	7000
7437	118306	7	60107			2	8000
7438	118306	8	60108			2	9000
7439	118306	9	60109			2	10000
7440	118306	10	60110			3	12000
7441	118306	11	60111			3	14000
7442	118306	12	60112			3	16000
7443	118306	13	60113			3	18000
7444	118306	14	60114			3	20000
7445	118306	15	60115			5	22000
7446	118306	16	60116			5	24000
7447	118306	17	60117			5	26000
7448	118306	18					
7449	118311	1	60201			1	2000
7450	118311	2	60202			1	3000
7451	118311	3	60203			1	4000
7452	118311	4	60204			1	5000
7453	118311	5	60205			2	6000
7454	118311	6	60206			2	7000
7455	118311	7	60207			2	8000
7456	118311	8	60208			2	9000
7457	118311	9	60209			2	10000
7458	118311	10	60210			3	12000
7459	118311	11	60211			3	14000
7460	118311	12	60212			3	16000
7461	118311	13	60213			3	18000
7462	118311	14	60214			3	20000
7463	118311	15	60215			5	22000
7464	118311	16	60216			5	24000
7465	118311	17	60217			5	26000
7466	118311	18					
7467	118316	1	60001			1	2000
7468	118316	2	60002			1	3000
7469	118316	3	60003			1	4000
7470	118316	4	60004			1	5000
7471	118316	5	60005			2	6000
7472	118316	6	60006			2	7000
7473	118316	7	60007			2	8000
7474	118316	8	60008			2	9000
7475	118316	9	60009			2	10000
7476	118316	10	60010			3	12000
7477	118316	11	60011			3	14000
7478	118316	12	60012			3	16000
7479	118316	13	60013			3	18000
7480	118316	14	60014			3	20000
7481	118316	15	60015			5	22000
7482	118316	16	60016			5	24000
7483	118316	17	60017			5	26000
7484	118316	18					
7485	118317	1	60101			1	2000
7486	118317	2	60102			1	3000
7487	118317	3	60103			1	4000
7488	118317	4	60104			1	5000
7489	118317	5	60105			2	6000
7490	118317	6	60106			2	7000
7491	118317	7	60107			2	8000
7492	118317	8	60108			2	9000
7493	118317	9	60109			2	10000
7494	118317	10	60110			3	12000
7495	118317	11	60111			3	14000
7496	118317	12	60112			3	16000
7497	118317	13	60113			3	18000
7498	118317	14	60114			3	20000
7499	118317	15	60115			5	22000
7500	118317	16	60116			5	24000
7501	118317	17	60117			5	26000
7502	118317	18					
7503	118318	1	60501			1	2000
7504	118318	2	60502			1	3000
7505	118318	3	60503			1	4000
7506	118318	4	60504			1	5000
7507	118318	5	60505			2	6000
7508	118318	6	60506			2	7000
7509	118318	7	60507			2	8000
7510	118318	8	60508			2	9000
7511	118318	9	60509			2	10000
7512	118318	10	60510			3	12000
7513	118318	11	60511			3	14000
7514	118318	12	60512			3	16000
7515	118318	13	60513			3	18000
7516	118318	14	60514			3	20000
7517	118318	15	60515			5	22000
7518	118318	16	60516			5	24000
7519	118318	17	60517			5	26000
7520	118318	18					
7521	118321	1	60201			1	2000
7522	118321	2	60202			1	3000
7523	118321	3	60203			1	4000
7524	118321	4	60204			1	5000
7525	118321	5	60205			2	6000
7526	118321	6	60206			2	7000
7527	118321	7	60207			2	8000
7528	118321	8	60208			2	9000
7529	118321	9	60209			2	10000
7530	118321	10	60210			3	12000
7531	118321	11	60211			3	14000
7532	118321	12	60212			3	16000
7533	118321	13	60213			3	18000
7534	118321	14	60214			3	20000
7535	118321	15	60215			5	22000
7536	118321	16	60216			5	24000
7537	118321	17	60217			5	26000
7538	118321	18					
7539	118322	0	61002			3	25000
7540	118322	1	61002			3	25000
7541	118323	1	60301	61301		1	2000
7542	118323	2	60302	61302		1	3000
7543	118323	3	60303	61303		1	4000
7544	118323	4	60304	61304		1	5000
7545	118323	5	60305	61305		2	6000
7546	118323	6	60306	61306		2	7000
7547	118323	7	60307	61307		2	8000
7548	118323	8	60308	61308		2	9000
7549	118323	9	60309	61309		2	10000
7550	118323	10	60310	61310		3	12000
7551	118323	11	60311	61311		3	14000
7552	118323	12	60312	61312		3	16000
7553	118323	13	60313	61313		3	18000
7554	118323	14	60314	61314		3	20000
7555	118323	15	60315	61315		5	22000
7556	118323	16	60316	61316		5	24000
7557	118323	17	60317	61317		5	26000
7558	118323	18					
7559	118324	0	61004			5	50000
7560	118324	1	61004			5	50000
7561	118325	0	61005			7	75000
7562	118325	1	61005			7	75000
7563	118326	0	61006			10	100000
7564	118326	1	61006			10	100000
7565	118327	0	60428				
7566	118327	1	60428				
7567	119301	1	60001			1	2000
7568	119301	2	60002			1	3000
7569	119301	3	60003			1	4000
7570	119301	4	60004			1	5000
7571	119301	5	60005			2	6000
7572	119301	6	60006			2	7000
7573	119301	7	60007			2	8000
7574	119301	8	60008			2	9000
7575	119301	9	60009			2	10000
7576	119301	10	60010			3	12000
7577	119301	11	60011			3	14000
7578	119301	12	60012			3	16000
7579	119301	13	60013			3	18000
7580	119301	14	60014			3	20000
7581	119301	15	60015			5	22000
7582	119301	16	60016			5	24000
7583	119301	17	60017			5	26000
7584	119301	18					
7585	119306	1	60101			1	2000
7586	119306	2	60102			1	3000
7587	119306	3	60103			1	4000
7588	119306	4	60104			1	5000
7589	119306	5	60105			2	6000
7590	119306	6	60106			2	7000
7591	119306	7	60107			2	8000
7592	119306	8	60108			2	9000
7593	119306	9	60109			2	10000
7594	119306	10	60110			3	12000
7595	119306	11	60111			3	14000
7596	119306	12	60112			3	16000
7597	119306	13	60113			3	18000
7598	119306	14	60114			3	20000
7599	119306	15	60115			5	22000
7600	119306	16	60116			5	24000
7601	119306	17	60117			5	26000
7602	119306	18					
7603	119311	1	60201			1	2000
7604	119311	2	60202			1	3000
7605	119311	3	60203			1	4000
7606	119311	4	60204			1	5000
7607	119311	5	60205			2	6000
7608	119311	6	60206			2	7000
7609	119311	7	60207			2	8000
7610	119311	8	60208			2	9000
7611	119311	9	60209			2	10000
7612	119311	10	60210			3	12000
7613	119311	11	60211			3	14000
7614	119311	12	60212			3	16000
7615	119311	13	60213			3	18000
7616	119311	14	60214			3	20000
7617	119311	15	60215			5	22000
7618	119311	16	60216			5	24000
7619	119311	17	60217			5	26000
7620	119311	18					
7621	119316	1	60001			1	2000
7622	119316	2	60002			1	3000
7623	119316	3	60003			1	4000
7624	119316	4	60004			1	5000
7625	119316	5	60005			2	6000
7626	119316	6	60006			2	7000
7627	119316	7	60007			2	8000
7628	119316	8	60008			2	9000
7629	119316	9	60009			2	10000
7630	119316	10	60010			3	12000
7631	119316	11	60011			3	14000
7632	119316	12	60012			3	16000
7633	119316	13	60013			3	18000
7634	119316	14	60014			3	20000
7635	119316	15	60015			5	22000
7636	119316	16	60016			5	24000
7637	119316	17	60017			5	26000
7638	119316	18					
7639	119317	1	60101			1	2000
7640	119317	2	60102			1	3000
7641	119317	3	60103			1	4000
7642	119317	4	60104			1	5000
7643	119317	5	60105			2	6000
7644	119317	6	60106			2	7000
7645	119317	7	60107			2	8000
7646	119317	8	60108			2	9000
7647	119317	9	60109			2	10000
7648	119317	10	60110			3	12000
7649	119317	11	60111			3	14000
7650	119317	12	60112			3	16000
7651	119317	13	60113			3	18000
7652	119317	14	60114			3	20000
7653	119317	15	60115			5	22000
7654	119317	16	60116			5	24000
7655	119317	17	60117			5	26000
7656	119317	18					
7657	119318	1	60501			1	2000
7658	119318	2	60502			1	3000
7659	119318	3	60503			1	4000
7660	119318	4	60504			1	5000
7661	119318	5	60505			2	6000
7662	119318	6	60506			2	7000
7663	119318	7	60507			2	8000
7664	119318	8	60508			2	9000
7665	119318	9	60509			2	10000
7666	119318	10	60510			3	12000
7667	119318	11	60511			3	14000
7668	119318	12	60512			3	16000
7669	119318	13	60513			3	18000
7670	119318	14	60514			3	20000
7671	119318	15	60515			5	22000
7672	119318	16	60516			5	24000
7673	119318	17	60517			5	26000
7674	119318	18					
7675	119321	1	60501			1	2000
7676	119321	2	60502			1	3000
7677	119321	3	60503			1	4000
7678	119321	4	60504			1	5000
7679	119321	5	60505			2	6000
7680	119321	6	60506			2	7000
7681	119321	7	60507			2	8000
7682	119321	8	60508			2	9000
7683	119321	9	60509			2	10000
7684	119321	10	60510			3	12000
7685	119321	11	60511			3	14000
7686	119321	12	60512			3	16000
7687	119321	13	60513			3	18000
7688	119321	14	60514			3	20000
7689	119321	15	60515			5	22000
7690	119321	16	60516			5	24000
7691	119321	17	60517			5	26000
7692	119321	18					
7693	119322	1	60201			1	2000
7694	119322	2	60202			1	3000
7695	119322	3	60203			1	4000
7696	119322	4	60204			1	5000
7697	119322	5	60205			2	6000
7698	119322	6	60206			2	7000
7699	119322	7	60207			2	8000
7700	119322	8	60208			2	9000
7701	119322	9	60209			2	10000
7702	119322	10	60210			3	12000
7703	119322	11	60211			3	14000
7704	119322	12	60212			3	16000
7705	119322	13	60213			3	18000
7706	119322	14	60214			3	20000
7707	119322	15	60215			5	22000
7708	119322	16	60216			5	24000
7709	119322	17	60217			5	26000
7710	119322	18					
7711	119323	0	61002			3	25000
7712	119323	1	61002			3	25000
7713	119324	0	60429				
7714	119324	1	60429				
7715	119325	0	61004			5	50000
7716	119325	1	61004			5	50000
7717	119326	0	61005			7	75000
7718	119326	1	61005			7	75000
7719	119327	1	60301	61301		1	2000
7720	119327	2	60302	61302		1	3000
7721	119327	3	60303	61303		1	4000
7722	119327	4	60304	61304		1	5000
7723	119327	5	60305	61305		2	6000
7724	119327	6	60306	61306		2	7000
7725	119327	7	60307	61307		2	8000
7726	119327	8	60308	61308		2	9000
7727	119327	9	60309	61309		2	10000
7728	119327	10	60310	61310		3	12000
7729	119327	11	60311	61311		3	14000
7730	119327	12	60312	61312		3	16000
7731	119327	13	60313	61313		3	18000
7732	119327	14	60314	61314		3	20000
7733	119327	15	60315	61315		5	22000
7734	119327	16	60316	61316		5	24000
7735	119327	17	60317	61317		5	26000
7736	119327	18					
7737	119329	0	61006			10	100000
7738	119329	1	61006			10	100000
7739	120301	1	60001			1	2000
7740	120301	2	60002			1	3000
7741	120301	3	60003			1	4000
7742	120301	4	60004			1	5000
7743	120301	5	60005			2	6000
7744	120301	6	60006			2	7000
